claim_id,claim_date,sale_id,repair_status
CL-85669,2024-08-26,NW-80651,Rejected
CL-44716,2024-05-25,YT-618858,Completed
CL-98393,2024-07-17,ET-70220,In Progress
CL-5224,2024-05-12,SQ-66948,Rejected
CL-14639,2024-02-07,QD-77731,Rejected
CL-34058,2024-01-22,IW-50040,Rejected
CL-224,2024-02-29,TA-79196,Pending
CL-75102,2024-07-30,OM-59578,Completed
CL-22168,2024-08-07,NX-4792,Pending
CL-14269,2024-08-20,GZ-4677,Pending
CL-54862,2024-06-15,FQ-8866,Completed
CL-2601,2024-09-30,AX-0996,In Progress
CL-40180,2024-02-29,CW-419763,Pending
CL-8374,2024-06-09,WI-583954,Rejected
CL-4932,2024-06-19,NQ-4989,Rejected
CL-3621,2024-02-26,JP-0384,Pending
CL-96010,2024-10-21,DV-58294,In Progress
CL-6302,2024-08-18,IN-264389,Rejected
CL-65763,2024-08-18,NM-388295,Rejected
CL-95913,2024-03-28,RS-6397,In Progress
CL-9607,2024-06-15,YI-38331,Pending
CL-95438,2024-01-13,KD-24937,In Progress
CL-41843,2024-07-03,VN-7941,Rejected
CL-35063,2024-05-23,WE-20963,Pending
CL-5595,2024-09-17,XT-04560,Rejected
CL-55570,2024-03-03,QB-190629,Rejected
CL-55357,2024-08-17,WT-20997,Rejected
CL-70007,2024-06-21,CL-7126,In Progress
CL-66483,2024-02-13,NL-030206,Pending
CL-66341,2024-05-10,OG-51927,Pending
CL-1298,2024-01-24,ON-5612,In Progress
CL-85131,2024-01-17,HG-97794,Pending
CL-32458,2024-01-23,LB-99314,Rejected
CL-92789,2024-03-19,EP-5621,Rejected
CL-66443,2024-06-09,GY-395062,In Progress
CL-8901,2024-10-10,XL-524333,Pending
CL-21460,2024-10-30,DW-3142,Completed
CL-3216,2024-01-03,GM-616617,Pending
CL-65466,2024-07-14,MG-853096,In Progress
CL-94082,2024-07-03,OC-01593,Completed
CL-442,2024-04-14,UR-57388,Rejected
CL-23960,2024-09-23,DT-4621,In Progress
CL-2079,2024-09-20,OI-9256,Rejected
CL-29613,2024-01-29,PS-510740,In Progress
CL-59501,2024-08-19,LG-7675,In Progress
CL-24360,2024-09-19,AB-094510,Rejected
CL-41333,2024-03-14,TO-457834,Rejected
CL-21949,2024-03-06,PP-3621,Pending
CL-3650,2024-07-08,DP-77734,Completed
CL-11643,2024-05-31,XV-7999,Completed
CL-55793,2024-04-19,HN-2587,Completed
CL-7362,2024-11-05,DR-96736,In Progress
CL-56200,2024-05-06,BJ-6675,In Progress
CL-6329,2024-08-13,WW-5316,In Progress
CL-26758,2024-06-15,HM-30760,Pending
CL-5186,2024-05-20,QT-263309,Pending
CL-35507,2024-01-10,WA-2620,In Progress
CL-3153,2024-05-29,OK-55348,Pending
CL-90034,2024-06-28,RP-29180,Pending
CL-58660,2024-01-29,JM-5722,Rejected
CL-61569,2024-09-23,DM-19826,Completed
CL-79030,2024-06-14,AH-6843,Rejected
CL-72433,2024-03-03,QP-837878,Pending
CL-64978,2024-08-06,OU-81979,In Progress
CL-82020,2024-09-23,NM-5892,Completed
CL-64186,2024-10-20,MM-71816,In Progress
CL-34713,2024-11-01,PR-505873,Rejected
CL-6858,2024-03-29,CR-6289,In Progress
CL-48797,2024-02-29,UG-3891,In Progress
CL-24910,2024-05-08,JS-7785,Completed
CL-626,2024-03-02,DJ-6024,Pending
CL-26579,2024-01-26,VS-8663,Completed
CL-789,2024-09-18,PW-298727,Completed
CL-7676,2024-04-13,VH-222812,In Progress
CL-25143,2024-06-03,UN-060185,Rejected
CL-45819,2024-04-04,FQ-3838,Completed
CL-96502,2024-06-26,JK-8980,In Progress
CL-73874,2024-05-28,SR-4808,Rejected
CL-84194,2024-09-27,UL-0607,Pending
CL-9061,2024-06-18,XE-922361,Pending
CL-21580,2024-06-20,PM-06063,Rejected
CL-1520,2024-07-27,CC-8163,Pending
CL-38643,2024-09-15,OK-52943,In Progress
CL-432,2024-08-25,MV-79352,Completed
CL-72089,2024-04-16,FV-1491,Completed
CL-42046,2024-01-11,YE-5160,Completed
CL-40215,2024-04-15,XG-516069,In Progress
CL-57563,2024-08-28,YL-128877,In Progress
CL-4944,2024-03-04,YN-031962,Completed
CL-27559,2024-10-20,ZD-317961,In Progress
CL-37279,2024-05-03,TR-47950,Pending
CL-4867,2024-04-05,SC-836407,Pending
CL-320,2024-07-08,AI-85810,Pending
CL-1550,2024-02-12,IM-31056,Rejected
CL-4659,2024-04-13,KW-09252,Rejected
CL-1831,2024-11-02,SC-1140,Rejected
CL-575,2024-10-13,VL-227345,In Progress
CL-73767,2024-01-13,QC-90759,Rejected
CL-53934,2024-10-10,JP-54956,Pending
CL-41468,2024-01-06,JH-58046,In Progress
CL-32833,2024-08-24,QI-742433,Pending
CL-90752,2024-08-28,FQ-899974,In Progress
CL-71594,2024-02-14,AY-2226,In Progress
CL-82986,2024-08-09,HM-9565,Pending
CL-13527,2024-10-28,XH-43530,In Progress
CL-9260,2024-03-29,QG-96234,Pending
CL-48359,2024-01-13,NG-60572,Pending
CL-70989,2024-06-29,XL-310041,In Progress
CL-16931,2024-01-10,ED-13467,Completed
CL-6637,2024-07-04,IN-44631,Completed
CL-4831,2024-05-21,ND-7044,Rejected
CL-89212,2024-10-01,XI-0487,In Progress
CL-21271,2024-10-18,WH-24783,In Progress
CL-64169,2024-09-03,KB-69627,Rejected
CL-8011,2024-05-03,IY-3643,Pending
CL-56088,2024-05-15,FT-238833,In Progress
CL-21630,2024-11-10,WF-1738,Rejected
CL-90974,2024-05-28,FX-57456,Pending
CL-9744,2024-07-03,MB-9812,Pending
CL-5528,2024-01-19,XJ-96769,Completed
CL-12411,2024-08-02,UW-21727,Pending
CL-9703,2024-05-25,WZ-152272,In Progress
CL-32610,2024-02-01,XF-961281,Rejected
CL-46152,2024-07-05,OT-974701,Completed
CL-36408,2024-01-22,IN-6534,Rejected
CL-4568,2024-07-11,IG-531986,Completed
CL-45853,2024-08-01,ZH-80622,Rejected
CL-69975,2024-04-02,SE-69379,Pending
CL-90714,2024-03-14,TR-9176,Pending
CL-3961,2024-01-11,UZ-8933,Rejected
CL-54923,2024-04-22,BE-42573,Rejected
CL-77016,2024-09-26,FV-90093,Rejected
CL-38374,2024-05-25,FU-81267,Rejected
CL-3184,2024-10-30,IH-84547,In Progress
CL-60109,2024-09-12,FU-867400,Rejected
CL-79056,2024-03-27,UI-43382,Pending
CL-10570,2024-07-31,DA-42394,In Progress
CL-98173,2024-10-09,EA-957258,Rejected
CL-2345,2024-10-09,NV-4072,In Progress
CL-54579,2024-02-10,RL-01371,Completed
CL-80938,2024-01-28,HI-2396,Pending
CL-79781,2024-06-18,BL-9759,Completed
CL-72387,2024-05-16,HH-085903,Completed
CL-53055,2024-05-11,OU-18074,In Progress
CL-10724,2024-05-14,IS-70044,Rejected
CL-18072,2024-03-23,NY-60086,In Progress
CL-68698,2024-10-16,OV-52392,In Progress
CL-38828,2024-09-15,LO-149240,Pending
CL-85730,2024-03-09,GD-95817,Pending
CL-45567,2024-08-03,AJ-2750,Pending
CL-67665,2024-01-01,ER-472232,Pending
CL-28229,2024-05-27,CB-694851,Pending
CL-34169,2024-09-29,UE-2577,Rejected
CL-6318,2024-01-21,NK-5655,Pending
CL-67724,2024-11-09,FP-81332,Pending
CL-775,2024-07-15,TZ-486176,In Progress
CL-39253,2024-10-19,CW-861211,In Progress
CL-6930,2024-08-03,AQ-546537,Pending
CL-18103,2024-03-01,HS-711459,Rejected
CL-6106,2024-05-29,OV-7561,Pending
CL-51031,2024-01-15,XA-1165,Rejected
CL-7868,2024-05-28,FF-6886,In Progress
CL-85357,2024-02-22,OU-08031,In Progress
CL-2147,2024-04-21,HF-05687,Rejected
CL-5480,2024-03-09,LL-92876,Pending
CL-65040,2024-03-04,RG-609209,Completed
CL-6376,2024-03-17,VK-279644,Pending
CL-950,2024-01-28,VY-17066,Completed
CL-7051,2024-10-20,EG-821887,Rejected
CL-88597,2024-05-14,TK-171574,Completed
CL-1987,2024-01-02,CH-725886,Rejected
CL-43091,2024-04-24,GS-193493,Rejected
CL-9395,2024-07-24,FN-0426,In Progress
CL-33074,2024-01-07,LO-204248,Completed
CL-5127,2024-01-11,QI-371401,Pending
CL-32570,2024-07-25,CK-3025,Pending
CL-88331,2024-01-11,WM-082838,Completed
CL-1272,2024-10-21,PR-1240,In Progress
CL-61189,2024-02-21,KR-90544,Pending
CL-94199,2024-01-30,YV-2678,Rejected
CL-96337,2024-06-11,NL-5821,Rejected
CL-14059,2024-10-26,RK-85970,In Progress
CL-13055,2024-06-30,HB-71668,Completed
CL-29157,2024-09-03,OD-8735,Completed
CL-4495,2024-09-15,BR-4371,Completed
CL-7467,2024-11-11,PC-22881,Completed
CL-60982,2024-04-09,BY-3829,Completed
CL-48812,2024-04-20,VF-3741,In Progress
CL-9759,2024-10-03,DQ-09323,Pending
CL-9667,2024-08-28,RL-3852,Pending
CL-36755,2024-03-28,KK-619020,Completed
CL-77721,2024-04-11,YK-4127,In Progress
CL-62531,2024-04-28,GJ-6099,In Progress
CL-26420,2024-08-21,YZ-0660,Rejected
CL-3617,2024-09-05,TT-7243,Pending
CL-30109,2024-04-26,IS-77867,In Progress
CL-43483,2024-03-20,EB-01133,In Progress
CL-22815,2024-04-23,UJ-22577,In Progress
CL-32322,2024-06-25,HO-50062,Pending
CL-34435,2024-04-03,CG-12840,In Progress
CL-1417,2024-04-26,ZJ-6807,Pending
CL-7474,2024-03-30,WQ-6652,In Progress
CL-16944,2024-07-24,TA-617840,In Progress
CL-59105,2024-08-16,IM-48774,Pending
CL-16389,2024-05-27,AM-272437,In Progress
CL-22993,2024-05-30,DJ-4944,In Progress
CL-12270,2024-06-26,DV-741397,Completed
CL-19180,2024-10-19,FW-781104,Pending
CL-85533,2024-10-20,XI-7051,Pending
CL-8363,2024-06-25,WU-682026,In Progress
CL-84474,2024-09-16,EX-0189,In Progress
CL-30772,2024-08-11,YH-43685,Rejected
CL-65587,2024-06-03,KB-8135,In Progress
CL-3173,2024-03-22,PF-80825,In Progress
CL-17780,2024-04-02,IV-090858,Rejected
CL-8882,2024-06-06,LK-49596,Rejected
CL-72046,2024-11-12,YC-76120,Pending
CL-41662,2024-01-12,VJ-0146,In Progress
CL-57189,2024-07-15,ZF-89691,In Progress
CL-8980,2024-11-04,CA-5391,In Progress
CL-77435,2024-06-06,KL-537053,In Progress
CL-7696,2024-02-13,JP-499232,Completed
CL-4132,2024-07-29,VA-6162,In Progress
CL-72066,2024-01-30,LK-12172,Pending
CL-43395,2024-06-14,MC-38111,Pending
CL-85075,2024-09-11,UU-6421,Rejected
CL-34055,2024-11-02,GY-072649,Rejected
CL-8780,2024-02-22,WT-2991,In Progress
CL-75540,2024-07-14,MA-801577,Pending
CL-28084,2024-03-28,CY-16912,Pending
CL-65510,2024-07-27,UZ-450805,Pending
CL-29516,2024-07-30,WG-154033,Rejected
CL-7206,2024-06-30,LH-867798,Completed
CL-81113,2024-01-05,IG-5391,Pending
CL-4950,2024-09-08,YC-928700,Rejected
CL-16388,2024-05-05,AX-07681,Pending
CL-94484,2024-07-24,HE-61954,Completed
CL-38372,2024-07-06,RB-649077,Pending
CL-85613,2024-07-29,VZ-64372,Pending
CL-22878,2024-04-08,OB-136771,Pending
CL-2683,2024-11-08,GG-66689,Rejected
CL-26755,2024-05-09,FV-0460,In Progress
CL-15409,2024-11-10,TR-8582,In Progress
CL-4422,2024-07-04,IF-5194,Completed
CL-26029,2024-08-05,JJ-5426,Completed
CL-1986,2024-11-07,JB-445026,Pending
CL-9236,2024-03-22,ZG-0563,Rejected
CL-81996,2024-07-23,KM-1693,In Progress
CL-32862,2024-07-30,TN-9714,In Progress
CL-3555,2024-04-14,RV-468567,Pending
CL-24189,2024-03-22,EK-679741,Rejected
CL-51981,2024-09-01,EF-972215,Pending
CL-8612,2024-06-13,LZ-7974,In Progress
CL-5716,2024-01-04,LP-883634,Rejected
CL-3626,2024-03-18,SK-1902,Rejected
CL-13874,2024-08-29,RC-27644,Pending
CL-85812,2024-01-10,MR-05283,Pending
CL-32188,2024-03-12,MY-193920,In Progress
CL-83629,2024-10-03,VU-46068,Rejected
CL-272,2024-09-17,HK-49982,In Progress
CL-63426,2024-04-24,MX-06907,Completed
CL-53031,2024-05-10,FW-77975,In Progress
CL-95343,2024-07-26,RV-37247,Pending
CL-55286,2024-05-23,TA-1498,Pending
CL-71491,2024-10-19,MA-5617,Rejected
CL-4041,2024-08-02,QU-219959,Rejected
CL-77090,2024-01-02,NN-908132,Rejected
CL-79927,2024-09-01,YM-0494,Rejected
CL-43781,2024-07-06,WP-240752,Pending
CL-46094,2024-05-13,XY-6007,In Progress
CL-9078,2024-08-22,IY-1861,Rejected
CL-24095,2024-03-14,HC-857181,Completed
CL-92508,2024-02-15,ZO-854266,Pending
CL-2554,2024-08-27,MW-899818,Completed
CL-695,2024-06-22,HO-915611,In Progress
CL-91764,2024-02-05,RZ-79668,Pending
CL-48612,2024-06-05,AH-93263,In Progress
CL-12269,2024-08-10,UV-9884,In Progress
CL-1608,2024-01-17,LD-8656,In Progress
CL-68742,2024-01-11,UO-6255,In Progress
CL-18702,2024-05-05,LO-23384,Rejected
CL-34197,2024-04-09,MV-007127,In Progress
CL-7683,2024-08-20,JZ-53294,Pending
CL-10980,2024-06-06,VC-5760,Pending
CL-10872,2024-08-20,KR-118139,Rejected
CL-4446,2024-11-03,QT-1591,Completed
CL-94436,2024-08-30,GU-168354,In Progress
CL-83086,2024-03-29,PA-651510,Rejected
CL-5148,2024-06-20,GB-77967,Completed
CL-9251,2024-05-09,UB-020117,Pending
CL-25516,2024-06-08,ML-9024,Rejected
CL-19484,2024-10-29,MO-856877,In Progress
CL-76788,2024-08-01,EX-65988,Completed
CL-64578,2024-05-27,ZJ-893840,Completed
CL-45135,2024-07-11,VE-7055,Rejected
CL-658,2024-02-26,KL-0221,Pending
CL-63858,2024-11-02,VK-8257,Completed
CL-19946,2024-07-25,FK-09202,Rejected
CL-26131,2024-10-12,OU-049637,Pending
CL-96594,2024-06-06,EP-3187,Rejected
CL-66360,2024-08-05,FU-09609,Completed
CL-6686,2024-04-07,ON-789123,Pending
CL-54477,2024-09-06,DN-90577,In Progress
CL-2326,2024-08-14,HS-333779,Pending
CL-32679,2024-05-06,CT-4270,Completed
CL-69200,2024-07-13,OE-0399,In Progress
CL-61845,2024-06-04,YN-69199,Completed
CL-76529,2024-08-04,JU-0795,Rejected
CL-27425,2024-08-22,UI-151435,Completed
CL-99286,2024-08-27,RD-095937,Completed
CL-53469,2024-10-13,UB-0550,Completed
CL-68464,2024-09-13,VW-910342,Completed
CL-86431,2024-03-09,ZW-4275,Pending
CL-8163,2024-03-03,ME-8726,In Progress
CL-13138,2024-02-15,EJ-495119,Pending
CL-75055,2024-10-01,MR-110218,Rejected
CL-8758,2024-07-23,HS-7632,Pending
CL-65566,2024-03-29,YG-61427,Pending
CL-6205,2024-07-06,UN-263342,Rejected
CL-63089,2024-08-31,CB-8187,Pending
CL-46360,2024-01-24,UX-0763,Completed
CL-11694,2024-07-15,CJ-20954,Rejected
CL-83740,2024-03-13,II-8054,Rejected
CL-625,2024-01-27,FG-8183,Pending
CL-26998,2024-03-23,QK-45671,In Progress
CL-48126,2024-08-15,AC-9443,Pending
CL-52980,2024-03-14,NQ-794293,Rejected
CL-16109,2024-01-30,CA-36849,In Progress
CL-6297,2024-09-23,XG-638853,Rejected
CL-57223,2024-02-14,MO-959429,Pending
CL-11277,2024-05-30,CT-7468,Rejected
CL-6574,2024-05-30,WQ-16975,Pending
CL-31961,2024-04-12,BZ-4680,Pending
CL-22347,2024-09-28,MB-807576,In Progress
CL-67608,2024-09-05,WF-9947,Pending
CL-39590,2024-01-08,VE-07555,Completed
CL-34040,2024-10-27,HY-564135,Pending
CL-78273,2024-08-28,QT-00489,Pending
CL-4918,2024-01-16,AC-491295,Pending
CL-323,2024-04-23,FY-78409,Completed
CL-6616,2024-08-25,BV-8173,Completed
CL-80752,2024-01-05,SK-906556,Pending
CL-5977,2024-11-12,OS-79826,Completed
CL-2694,2024-09-25,DQ-3235,Completed
CL-3384,2024-05-10,ZI-469347,In Progress
CL-302,2024-05-09,ND-733107,Pending
CL-71874,2024-07-07,KK-5738,In Progress
CL-33177,2024-07-05,IW-01459,Rejected
CL-292,2024-03-21,TT-8447,In Progress
CL-58985,2024-05-26,YF-789401,In Progress
CL-92862,2024-05-27,IC-806009,Rejected
CL-96506,2024-01-01,VR-6660,Completed
CL-91051,2024-05-25,NR-0193,Pending
CL-82579,2024-01-02,TC-655830,Rejected
CL-9004,2024-08-25,OO-476287,Completed
CL-12976,2024-09-18,VI-033836,Completed
CL-76740,2024-08-15,QW-067466,In Progress
CL-93385,2024-05-06,FW-955284,Pending
CL-19960,2024-11-02,UX-5685,Completed
CL-12631,2024-08-22,UP-375779,Rejected
CL-7782,2024-09-12,CY-213190,Rejected
CL-3055,2024-10-17,CH-877398,In Progress
CL-76193,2024-10-21,DF-630137,Rejected
CL-90056,2024-08-12,DZ-338082,In Progress
CL-68359,2024-04-01,LH-1743,Rejected
CL-53553,2024-08-07,GL-833373,Completed
CL-1785,2024-09-21,SZ-86814,In Progress
CL-81719,2024-01-04,MN-8767,Completed
CL-30203,2024-07-15,EJ-89847,Completed
CL-23849,2024-04-25,SJ-54173,Rejected
CL-59202,2024-05-30,SZ-972677,Completed
CL-61432,2024-10-07,SP-433378,In Progress
CL-92486,2024-10-24,FE-732988,Pending
CL-74620,2024-05-20,UA-11507,Completed
CL-83245,2024-05-17,XT-4445,Rejected
CL-94598,2024-05-09,YR-635708,Rejected
CL-5647,2024-03-14,NG-3453,Rejected
CL-1728,2024-09-25,UP-89173,Pending
CL-7926,2024-07-16,LU-769596,Completed
CL-139,2024-02-03,GP-17985,Completed
CL-8059,2024-10-07,QK-216674,Pending
CL-54092,2024-04-07,YC-91846,Completed
CL-37114,2024-03-09,MB-39431,Rejected
CL-86487,2024-10-02,OY-1941,Rejected
CL-19554,2024-07-24,JS-1607,Rejected
CL-9710,2024-01-31,EH-8963,Completed
CL-43452,2024-07-22,CV-095303,In Progress
CL-2859,2024-10-05,PI-94966,In Progress
CL-36083,2024-02-26,EU-3042,Completed
CL-11500,2024-07-22,FN-759452,In Progress
CL-43874,2024-10-15,OC-2445,Completed
CL-39499,2024-04-11,OM-730578,Pending
CL-94317,2024-02-04,LF-23364,In Progress
CL-10268,2024-07-17,BN-8695,In Progress
CL-22135,2024-06-23,TM-30073,Pending
CL-20714,2024-04-28,LN-1680,Completed
CL-81206,2024-02-21,SM-393580,Rejected
CL-69395,2024-04-17,PZ-55402,Completed
CL-10102,2024-05-26,FV-3415,In Progress
CL-1389,2024-01-20,YL-161889,Completed
CL-7840,2024-07-10,JB-481204,Completed
CL-31941,2024-10-16,XC-78387,Pending
CL-81355,2024-08-25,GH-20093,In Progress
CL-27625,2024-08-24,DJ-3133,Pending
CL-34940,2024-06-13,OI-208593,Completed
CL-13007,2024-01-13,NS-56113,Pending
CL-75661,2024-07-14,ZT-81942,In Progress
CL-284,2024-10-12,MQ-997625,Pending
CL-12527,2024-07-13,CR-87049,In Progress
CL-90670,2024-10-15,VB-59450,Rejected
CL-28135,2024-10-12,BS-7803,Pending
CL-58931,2024-02-07,EO-0511,Rejected
CL-3702,2024-06-13,BG-70365,Completed
CL-45672,2024-04-29,JO-8047,In Progress
CL-8176,2024-06-05,GT-71861,Pending
CL-35642,2024-10-30,DR-01793,In Progress
CL-91103,2024-07-05,GL-05086,Pending
CL-96474,2024-08-23,YI-70951,Rejected
CL-3234,2024-09-28,RS-3661,Completed
CL-99725,2024-10-12,HC-89921,Pending
CL-47015,2024-04-20,FM-21825,Rejected
CL-44495,2024-07-16,PV-54501,In Progress
CL-19844,2024-03-25,NF-31407,Completed
CL-74366,2024-04-17,LA-327950,Rejected
CL-64930,2024-04-06,IC-3923,Completed
CL-11077,2024-02-12,MW-75386,Completed
CL-10874,2024-03-15,TQ-3591,Rejected
CL-22471,2024-08-23,KO-849049,In Progress
CL-53577,2024-01-04,DK-5122,Rejected
CL-17395,2024-02-14,ZX-5427,Rejected
CL-74963,2024-04-01,YA-607507,Rejected
CL-20069,2024-02-18,CY-82870,Pending
CL-2604,2024-06-14,BQ-2075,Pending
CL-32563,2024-04-08,FW-0960,In Progress
CL-74553,2024-04-22,OX-65316,Pending
CL-85783,2024-09-22,CH-494079,In Progress
CL-40020,2024-10-20,AO-460676,In Progress
CL-6362,2024-07-20,RL-093555,In Progress
CL-85153,2024-01-03,UT-9138,Rejected
CL-86067,2024-05-17,BV-366906,Rejected
CL-5285,2024-05-11,HT-861319,Rejected
CL-12600,2024-09-30,GD-8240,Completed
CL-84895,2024-10-10,SH-066050,In Progress
CL-25103,2024-02-02,RV-845116,Completed
CL-44572,2024-09-18,XG-8375,Rejected
CL-7973,2024-10-07,BZ-138378,Completed
CL-36019,2024-05-23,BI-55492,Pending
CL-3801,2024-10-26,WA-94525,Completed
CL-91003,2024-05-17,AA-6246,In Progress
CL-72367,2024-03-14,DG-5694,Pending
CL-15919,2024-08-06,KG-027569,In Progress
CL-7558,2024-06-26,TC-20480,In Progress
CL-93279,2024-03-10,CX-71739,Completed
CL-85367,2024-10-21,NU-364595,Rejected
CL-85496,2024-01-26,BC-3830,Completed
CL-12153,2024-04-10,SQ-9208,In Progress
CL-11067,2024-08-29,NH-126678,In Progress
CL-8296,2024-03-18,KG-00527,Pending
CL-95326,2024-03-21,LP-536665,Rejected
CL-15391,2024-07-06,AZ-4008,Pending
CL-91705,2024-04-21,ZP-541498,Pending
CL-2802,2024-07-11,RV-805646,Rejected
CL-3349,2024-07-09,ZM-342502,Pending
CL-97142,2024-06-20,BE-90534,Rejected
CL-62314,2024-03-08,XH-472343,In Progress
CL-5791,2024-10-20,WX-042957,In Progress
CL-78478,2024-06-14,WA-3214,Pending
CL-8544,2024-08-18,JQ-737262,Pending
CL-1306,2024-04-29,VY-9257,Completed
CL-76938,2024-06-26,TH-00339,Completed
CL-71292,2024-08-25,IO-35227,Completed
CL-30982,2024-10-14,ZV-77875,Rejected
CL-47824,2024-06-10,BI-516459,Pending
CL-20404,2024-10-28,EF-019116,Rejected
CL-16145,2024-02-19,OW-871086,Rejected
CL-49314,2024-09-07,XH-9595,Rejected
CL-5107,2024-01-12,TU-5970,Rejected
CL-71109,2024-02-10,VQ-23381,Completed
CL-8153,2024-01-12,PM-2871,In Progress
CL-1504,2024-06-15,OX-5463,In Progress
CL-8186,2024-08-18,EG-5367,Rejected
CL-48454,2024-07-26,OL-9433,In Progress
CL-6069,2024-03-01,EX-752458,Rejected
CL-10489,2024-07-16,VH-53083,Rejected
CL-2815,2024-09-02,GK-78015,Completed
CL-36501,2024-09-28,AB-50406,Rejected
CL-8732,2024-07-10,FG-906433,Pending
CL-80484,2024-07-21,JX-23060,Pending
CL-91455,2024-10-09,ZS-638865,Pending
CL-3084,2024-08-28,WD-47282,Completed
CL-9160,2024-10-12,TX-870676,Rejected
CL-94461,2024-05-28,PB-19742,Pending
CL-7743,2024-05-10,WT-098066,Pending
CL-64555,2024-11-06,PF-525367,Pending
CL-7018,2024-04-20,SN-04060,Completed
CL-70342,2024-06-13,JH-381989,In Progress
CL-78358,2024-06-19,XK-122316,Pending
CL-6226,2024-08-31,KO-5339,Completed
CL-56342,2024-05-19,SZ-892556,Rejected
CL-50379,2024-01-16,JB-4308,Pending
CL-4645,2024-02-19,WF-77478,Pending
CL-18170,2024-04-28,FR-32323,Pending
CL-148,2024-06-02,NT-31056,In Progress
CL-41658,2024-02-12,FA-81189,Pending
CL-80390,2024-07-06,ZB-1281,Completed
CL-25681,2024-05-14,YX-41678,Pending
CL-95973,2024-01-08,JY-5965,In Progress
CL-45412,2024-03-23,IN-7884,Rejected
CL-47149,2024-01-20,PF-41773,Completed
CL-20433,2024-03-30,LN-5416,Completed
CL-9341,2024-10-10,GF-28499,In Progress
CL-68025,2024-07-21,HC-28313,Rejected
CL-70277,2024-10-17,HS-5461,Completed
CL-68162,2024-06-11,SB-86492,In Progress
CL-30640,2024-02-15,KW-962128,Completed
CL-8587,2024-04-21,HP-0728,Rejected
CL-24127,2024-02-26,DT-483413,Pending
CL-34116,2024-08-12,YP-888621,Pending
CL-8645,2024-06-12,IP-2696,Pending
CL-82075,2024-09-02,OP-176160,In Progress
CL-58986,2024-05-22,KW-59723,Completed
CL-5882,2024-06-01,YJ-42568,Rejected
CL-7827,2024-03-28,GI-15588,Pending
CL-37597,2024-06-23,SL-95283,In Progress
CL-8252,2024-11-05,TE-0002,Pending
CL-24300,2024-07-17,IH-71099,Completed
CL-18511,2024-08-29,WM-4634,In Progress
CL-25961,2024-08-23,UK-3619,Pending
CL-23945,2024-09-20,ME-63369,Rejected
CL-21125,2024-06-11,KG-7451,Rejected
CL-13300,2024-07-11,PR-3019,Pending
CL-87964,2024-07-30,OW-68426,Pending
CL-63786,2024-08-25,NV-899551,Pending
CL-86032,2024-04-11,HE-231282,Pending
CL-12286,2024-09-09,WD-2136,Pending
CL-26410,2024-10-17,XL-25610,Pending
CL-9862,2024-03-06,UQ-161943,Completed
CL-51682,2024-04-18,GV-87673,Rejected
CL-19817,2024-08-07,VI-62936,Rejected
CL-6853,2024-07-15,BR-7928,Rejected
CL-52392,2024-07-09,CJ-76971,In Progress
CL-84214,2024-01-16,KB-9507,Rejected
CL-30051,2024-09-30,VP-01001,In Progress
CL-1430,2024-04-24,OV-449344,In Progress
CL-513,2024-08-31,DK-27529,In Progress
CL-646,2024-06-20,HK-968669,Completed
CL-65080,2024-04-24,GG-058296,Pending
CL-5276,2024-07-14,QD-246757,In Progress
CL-9973,2024-08-01,TZ-0369,In Progress
CL-3198,2024-04-03,BM-8519,Pending
CL-1729,2024-09-10,HI-14984,Completed
CL-76850,2024-10-05,KA-745579,Rejected
CL-9921,2024-07-20,OS-7025,Completed
CL-35828,2024-09-07,IR-65536,Completed
CL-3424,2024-05-11,KR-0146,Completed
CL-2207,2024-04-23,LX-8115,Rejected
CL-72648,2024-03-14,HP-4733,Pending
CL-48075,2024-04-20,OG-039689,Rejected
CL-4739,2024-03-12,SQ-73982,Completed
CL-5358,2024-06-22,DB-365635,Completed
CL-66066,2024-07-19,YQ-46972,Rejected
CL-24822,2024-02-12,IG-591188,In Progress
CL-96645,2024-10-27,GR-6668,Completed
CL-65076,2024-05-26,KT-32607,Completed
CL-92441,2024-06-04,EK-3680,In Progress
CL-26258,2024-05-06,LI-01235,Rejected
CL-1106,2024-03-06,SP-3954,Rejected
CL-77590,2024-03-24,ZG-999262,Completed
CL-33467,2024-02-11,ET-82865,Completed
CL-529,2024-05-11,YL-55665,In Progress
CL-6689,2024-04-30,NM-057675,In Progress
CL-85297,2024-08-27,SQ-170808,Completed
CL-21290,2024-08-11,EJ-55098,Completed
CL-5874,2024-06-02,IP-9570,Completed
CL-64011,2024-04-08,JN-727042,In Progress
CL-64133,2024-10-13,GX-9564,In Progress
CL-13057,2024-10-13,UJ-8998,Rejected
CL-8499,2024-06-12,DO-59479,Pending
CL-9606,2024-07-08,BO-7028,In Progress
CL-50317,2024-08-30,RV-5311,Pending
CL-7788,2024-02-09,YZ-566740,Rejected
